state,hours
NV,35
NV,70
NV,40
NV,48
NV,40
NV,40
NV,40
NV,60
NV,40
NV,40
NV,40
NV,30
NV,38
NV,40
NV,40
NV,40
NV,24
NV,40
NV,40
NV,40
NV,99
NV,30
NV,40
NV,99
NV,40
NV,40
NV,40
NV,40
NV,40
NV,40
NV,40
NV,40
NV,40
NV,30
NV,45
NV,40
NV,40
NV,40
NV,40
NV,40
NV,40
NV,15
NV,40
NV,40
NV,60
NV,40
NV,50
NV,40
NV,50
NV,40
NV,40
NV,40
NV,40
NV,40
NV,40
NV,30
NV,40
AK,55
AK,84
AK,48
AK,40
AK,40
AK,10
AK,40
AK,30
AK,40
AK,40
AK,84
AK,40
AK,60
AK,40
AK,35
AK,24
AK,40
AK,40
AK,10
AK,42
AK,48
AK,10
AK,60
AK,75
AK,40
AK,70
AK,40
AK,42
AK,40
AK,50
AK,20
AK,8
AK,40
AK,36
AK,45
AK,25
AK,40
AK,37
AK,40
AK,40
AK,32
AK,6
AK,40
AK,40
AK,40
AK,20
AK,25
AK,12
AK,40
CA,40
CA,40
CA,25
CA,30
CA,40
CA,40
CA,40
CA,40
CA,84
CA,40
CA,25
CA,40
CA,75
CA,35
CA,40
CA,40
CA,40
CA,45
CA,40
CA,40
CA,40
CA,40
CA,48
CA,38
CA,40
CA,40
CA,40
CA,20
CA,40
CA,40
CA,40
CA,37
CA,40
CA,4
CA,7
CA,7
CA,70
CA,40
CA,20
CA,12
CA,35
CA,40
CA,40
CA,40
CA,40
CA,50
CA,50
CA,40
CA,40
CA,35
CA,40
CA,40
CA,18
CA,20
CA,20
CA,20
CA,25
CA,40
CA,40
CA,40
CA,40
CA,45
CA,40
CA,40
CA,30
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,60
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,49
CA,40
CA,50
CA,60
CA,25
CA,40
CA,70
CA,50
CA,30
CA,55
CA,40
CA,40
CA,40
CA,40
CA,40
CA,25
CA,40
CA,40
CA,40
CA,40
CA,45
CA,40
CA,40
CA,50
CA,40
CA,30
CA,40
CA,50
CA,50
CA,40
CA,40
CA,50
CA,25
CA,40
CA,38
CA,40
CA,40
CA,40
CA,4
CA,40
CA,40
CA,82
CA,40
CA,16
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,38
CA,55
CA,24
CA,40
CA,40
CA,36
CA,32
CA,30
CA,45
CA,40
CA,40
CA,40
CA,40
CA,35
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,7
CA,30
CA,30
CA,40
CA,40
CA,15
CA,40
CA,40
CA,40
CA,40
CA,25
CA,20
CA,22
CA,18
CA,36
CA,40
CA,40
CA,15
CA,70
CA,70
CA,20
CA,40
CA,60
CA,30
CA,45
CA,45
CA,40
CA,20
CA,40
CA,50
CA,25
CA,40
CA,25
CA,60
CA,40
CA,25
CA,18
CA,40
CA,40
CA,40
CA,8
CA,30
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,50
CA,20
CA,30
CA,25
CA,40
CA,40
CA,20
CA,40
CA,50
CA,40
CA,37
CA,40
CA,12
CA,40
CA,27
CA,36
CA,25
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,20
CA,40
CA,40
CA,16
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,29
CA,40
CA,40
CA,60
CA,40
CA,50
CA,40
CA,12
CA,40
CA,45
CA,45
CA,40
CA,40
CA,50
CA,36
CA,40
CA,50
CA,40
CA,40
CA,40
CA,40
CA,40
CA,30
CA,40
CA,40
CA,40
CA,30
CA,40
CA,40
CA,40
CA,40
CA,45
CA,15
CA,40
CA,60
CA,40
CA,40
CA,60
CA,60
CA,40
CA,40
CA,30
CA,36
CA,42
CA,45
CA,15
CA,40
CA,40
CA,40
CA,40
CA,40
CA,50
CA,40
CA,40
CA,35
CA,50
CA,40
CA,16
CA,60
CA,40
CA,40
CA,50
CA,40
CA,20
CA,50
CA,45
CA,40
CA,40
CA,40
CA,40
CA,40
CA,60
CA,40
CA,38
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,45
CA,40
CA,50
CA,50
CA,40
CA,40
CA,40
CA,40
CA,30
CA,18
CA,18
CA,55
CA,45
CA,40
CA,40
CA,35
CA,40
CA,40
CA,50
CA,24
CA,40
CA,40
CA,30
CA,60
CA,40
CA,36
CA,40
CA,40
CA,40
CA,40
CA,4
CA,40
CA,40
CA,35
CA,40
CA,40
CA,30
CA,40
CA,40
CA,40
CA,40
CA,40
CA,50
CA,40
CA,50
CA,40
CA,45
CA,40
CA,20
CA,40
CA,25
CA,25
CA,25
CA,25
CA,36
CA,36
CA,40
CA,40
CA,40
CA,40
CA,50
CA,20
CA,40
CA,40
FL,40
FL,40
FL,40
FL,35
FL,30
FL,40
FL,45
FL,50
FL,27
FL,40
FL,40
FL,15
FL,36
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,55
FL,40
FL,40
FL,40
FL,40
FL,50
FL,40
FL,30
FL,45
FL,40
FL,50
FL,50
FL,5
FL,40
FL,40
FL,40
FL,40
FL,40
FL,48
FL,36
FL,40
FL,40
FL,20
FL,40
FL,25
FL,40
FL,40
FL,55
FL,40
FL,40
FL,10
FL,38
FL,50
FL,40
FL,40
FL,15
FL,30
FL,40
FL,40
FL,40
FL,60
FL,40
FL,50
FL,60
FL,40
FL,47
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,35
FL,45
FL,60
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,20
FL,40
FL,30
FL,40
FL,10
FL,20
FL,40
FL,36
FL,60
FL,20
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,24
FL,50
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,48
FL,20
FL,40
FL,12
FL,40
FL,50
FL,28
FL,30
FL,40
FL,40
FL,15
FL,25
FL,50
FL,10
FL,40
FL,40
FL,40
FL,40
FL,40
FL,35
FL,55
FL,40
FL,40
FL,40
FL,25
FL,40
FL,25
FL,45
FL,40
FL,40
FL,60
FL,60
FL,30
FL,40
FL,40
FL,40
FL,40
FL,55
FL,40
FL,40
FL,40
FL,30
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,35
FL,45
FL,15
FL,20
FL,40
FL,60
FL,38
FL,42
FL,50
FL,40
FL,60
FL,50
FL,40
FL,40
FL,20
FL,30
FL,30
FL,40
FL,40
FL,35
FL,15
FL,50
FL,40
FL,40
FL,30
FL,40
FL,15
FL,50
FL,12
FL,24
FL,40
FL,60
FL,40
FL,40
FL,40
FL,40
FL,30
FL,5
FL,40
FL,40
FL,40
FL,40
FL,20
FL,40
FL,40
FL,40
FL,30
FL,40
FL,40
FL,42
FL,40
FL,40
FL,40
FL,50
FL,40
FL,40
FL,50
FL,25
FL,40
HI,17
HI,45
HI,40
HI,12
HI,38
HI,60
HI,16
HI,35
HI,35
HI,30
HI,40
HI,40
HI,15
HI,40
HI,40
HI,40
HI,40
HI,42
HI,40
HI,40
HI,40
HI,40
HI,40
HI,20
HI,15
HI,30
HI,30
HI,40
HI,40
HI,50
HI,40
HI,40
HI,40
HI,35
HI,30
HI,18
HI,20
HI,40
HI,40
HI,40
HI,40
HI,40
HI,25
HI,60
HI,40
HI,40
HI,40
HI,40
HI,40
HI,40
HI,50
HI,40
HI,40
HI,40
HI,60
HI,50
HI,40
HI,40
HI,40
HI,10
HI,70
HI,30
HI,40
NV,20
NV,25
NV,40
NV,40
NV,40
NV,40
NV,40
NV,40
NV,45
NV,20
NV,40
NV,40
NV,40
NV,40
NV,40
NV,40
NV,24
NV,45
NV,40
NV,30
NV,32
NV,40
NV,40
NV,40
NV,40
NV,40
NV,40
NV,45
NV,40
NV,69
NV,36
NV,36
NV,36
NV,40
NV,24
NV,60
NV,60
NV,20
NV,40
NV,40
NV,40
NV,40
NV,40
NV,40
NV,40
NV,40
NV,60
NV,40
NV,40
NV,25
NV,38
NV,40
NV,40
NV,20
NV,50
NV,40
AK,40
AK,40
AK,42
AK,40
AK,40
AK,30
AK,25
AK,40
AK,40
AK,40
AK,40
AK,15
AK,30
AK,25
AK,35
AK,40
AK,40
AK,40
AK,40
AK,40
AK,40
AK,40
AK,72
AK,24
AK,36
AK,36
AK,40
AK,40
AK,36
AK,50
AK,40
AK,55
AK,40
AK,25
AK,40
AK,20
AK,40
AK,40
AK,40
AK,40
AK,40
CA,40
CA,40
CA,40
CA,30
CA,35
CA,30
CA,48
CA,40
CA,47
CA,55
CA,40
CA,17
CA,32
CA,40
CA,36
CA,40
CA,40
CA,40
CA,36
CA,30
CA,40
CA,20
CA,12
CA,40
CA,50
CA,50
CA,4
CA,27
CA,50
CA,40
CA,40
CA,40
CA,25
CA,50
CA,40
CA,40
CA,40
CA,40
CA,40
CA,30
CA,40
CA,40
CA,50
CA,40
CA,20
CA,15
CA,9
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,45
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,20
CA,40
CA,12
CA,40
CA,40
CA,40
CA,40
CA,40
CA,50
CA,20
CA,40
CA,12
CA,40
CA,40
CA,40
CA,37
CA,60
CA,30
CA,45
CA,45
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,4
CA,40
CA,40
CA,40
CA,30
CA,21
CA,60
CA,13
CA,10
CA,10
CA,40
CA,40
CA,38
CA,40
CA,40
CA,35
CA,20
CA,40
CA,20
CA,40
CA,40
CA,40
CA,19
CA,10
CA,40
CA,30
CA,40
CA,55
CA,40
CA,40
CA,40
CA,45
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,12
CA,40
CA,15
CA,40
CA,40
CA,20
CA,20
CA,42
CA,50
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,32
CA,40
CA,40
CA,35
CA,40
CA,40
CA,30
CA,40
CA,50
CA,40
CA,60
CA,45
CA,40
CA,40
CA,40
CA,40
CA,40
CA,30
CA,40
CA,35
CA,38
CA,40
CA,40
CA,40
CA,40
CA,40
CA,50
CA,40
CA,40
CA,40
CA,50
CA,30
CA,40
CA,40
CA,40
CA,35
CA,35
CA,60
CA,60
CA,60
CA,10
CA,40
CA,40
CA,40
CA,40
CA,40
CA,44
CA,40
CA,40
CA,30
CA,40
CA,40
CA,40
CA,24
CA,40
CA,40
CA,36
CA,35
CA,40
CA,40
CA,17
CA,40
CA,50
CA,55
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,30
CA,55
CA,40
CA,24
CA,40
CA,20
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,35
CA,20
CA,40
CA,50
CA,40
CA,45
CA,40
CA,40
CA,40
CA,60
CA,40
CA,20
CA,40
CA,45
CA,40
CA,30
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,60
CA,40
CA,40
CA,45
CA,44
CA,35
CA,40
CA,40
CA,32
CA,40
CA,40
CA,40
CA,40
CA,50
CA,45
CA,40
CA,15
CA,40
CA,40
CA,36
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,20
CA,40
CA,40
CA,18
CA,40
CA,40
CA,40
CA,30
CA,50
CA,40
CA,40
CA,40
CA,40
CA,30
CA,21
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,50
CA,40
CA,40
CA,40
CA,28
CA,40
CA,45
CA,40
CA,40
CA,20
CA,40
CA,45
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,90
CA,90
CA,60
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,45
CA,40
CA,40
CA,40
CA,35
CA,60
CA,60
CA,50
CA,40
CA,40
CA,32
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,11
CA,40
CA,40
CA,40
CA,40
CA,20
CA,40
FL,40
FL,30
FL,40
FL,40
FL,40
FL,30
FL,36
FL,40
FL,45
FL,40
FL,40
FL,40
FL,46
FL,40
FL,45
FL,40
FL,40
FL,60
FL,22
FL,40
FL,50
FL,40
FL,20
FL,40
FL,40
FL,40
FL,20
FL,45
FL,36
FL,40
FL,65
FL,40
FL,7
FL,40
FL,8
FL,20
FL,40
FL,40
FL,40
FL,32
FL,40
FL,35
FL,40
FL,40
FL,40
FL,40
FL,40
FL,50
FL,40
FL,40
FL,40
FL,40
FL,10
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,50
FL,10
FL,36
FL,40
FL,40
FL,40
FL,40
FL,40
FL,60
FL,40
FL,40
FL,40
FL,30
FL,40
FL,40
FL,35
FL,40
FL,40
FL,40
FL,60
FL,40
FL,40
FL,38
FL,8
FL,40
FL,40
FL,40
FL,50
FL,35
FL,30
FL,40
FL,40
FL,60
FL,40
FL,40
FL,40
FL,55
FL,50
FL,32
FL,40
FL,40
FL,40
FL,20
FL,40
FL,40
FL,40
FL,40
FL,25
FL,20
FL,40
FL,40
FL,40
FL,40
FL,50
FL,46
FL,40
FL,10
FL,40
FL,20
FL,40
FL,10
FL,40
FL,40
FL,40
FL,32
FL,39
FL,36
FL,38
FL,40
FL,40
FL,40
FL,40
FL,60
FL,45
FL,50
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,24
FL,20
FL,20
FL,36
FL,36
FL,40
FL,40
FL,40
FL,20
FL,16
FL,40
FL,10
FL,20
FL,36
FL,40
FL,55
FL,25
FL,50
FL,50
FL,40
FL,20
FL,45
FL,60
FL,36
FL,50
FL,50
FL,40
FL,50
FL,45
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,20
FL,40
FL,40
FL,40
FL,20
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,50
FL,54
FL,40
FL,40
FL,40
FL,35
FL,40
FL,24
FL,25
FL,40
FL,30
FL,40
FL,40
FL,40
FL,40
FL,40
FL,55
HI,35
HI,25
HI,15
HI,40
HI,40
HI,22
HI,37
HI,40
HI,30
HI,60
HI,40
HI,40
HI,40
HI,40
HI,40
HI,20
HI,40
HI,20
HI,30
HI,15
HI,50
HI,40
HI,15
HI,20
HI,40
HI,40
HI,6
HI,40
HI,40
HI,25
HI,20
HI,40
HI,40
HI,40
HI,40
HI,45
HI,45
HI,40
HI,40
HI,40
HI,45
HI,20
HI,40
HI,40
HI,40
HI,40
HI,40
HI,40
HI,40
HI,40
HI,40
HI,40
HI,20
NV,40
NV,40
NV,40
NV,40
NV,45
NV,40
NV,40
NV,40
NV,40
NV,36
NV,50
NV,20
NV,50
NV,40
NV,40
NV,40
NV,48
NV,24
NV,50
NV,60
NV,40
NV,84
NV,40
NV,40
NV,40
NV,26
NV,40
NV,32
NV,40
NV,40
NV,40
NV,40
NV,60
NV,30
NV,35
NV,60
NV,40
NV,35
NV,40
NV,40
NV,40
NV,40
NV,40
NV,40
NV,40
NV,35
NV,35
NV,48
NV,40
NV,40
NV,60
NV,40
NV,40
NV,35
NV,40
NV,40
NV,70
NV,43
NV,40
NV,40
NV,40
NV,40
NV,40
NV,40
NV,25
AK,55
AK,65
AK,40
AK,36
AK,32
AK,40
AK,40
AK,40
AK,40
AK,40
AK,40
AK,50
AK,26
AK,40
AK,40
AK,45
AK,35
AK,40
AK,38
AK,40
AK,35
AK,40
AK,35
AK,40
AK,40
AK,40
AK,40
AK,35
AK,50
AK,50
AK,10
AK,20
AK,30
AK,50
AK,40
AK,40
AK,40
AK,60
AK,32
AK,50
AK,40
CA,40
CA,35
CA,20
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,30
CA,32
CA,50
CA,72
CA,40
CA,45
CA,40
CA,41
CA,36
CA,40
CA,40
CA,25
CA,60
CA,30
CA,35
CA,40
CA,35
CA,32
CA,55
CA,15
CA,40
CA,40
CA,40
CA,40
CA,45
CA,32
CA,20
CA,45
CA,36
CA,36
CA,40
CA,10
CA,40
CA,35
CA,40
CA,40
CA,60
CA,50
CA,40
CA,40
CA,44
CA,40
CA,40
CA,40
CA,40
CA,35
CA,55
CA,20
CA,60
CA,40
CA,40
CA,30
CA,30
CA,30
CA,40
CA,30
CA,40
CA,40
CA,20
CA,40
CA,40
CA,40
CA,40
CA,40
CA,20
CA,30
CA,40
CA,40
CA,60
CA,40
CA,40
CA,30
CA,40
CA,40
CA,40
CA,20
CA,32
CA,9
CA,35
CA,35
CA,49
CA,40
CA,40
CA,24
CA,40
CA,40
CA,40
CA,40
CA,10
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,55
CA,40
CA,35
CA,40
CA,40
CA,20
CA,40
CA,40
CA,50
CA,40
CA,38
CA,40
CA,40
CA,40
CA,40
CA,40
CA,36
CA,12
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,50
CA,60
CA,30
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,10
CA,30
CA,40
CA,25
CA,25
CA,40
CA,40
CA,40
CA,40
CA,40
CA,20
CA,40
CA,40
CA,40
CA,20
CA,40
CA,15
CA,30
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,2
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,20
CA,40
CA,40
CA,12
CA,40
CA,40
CA,24
CA,24
CA,60
CA,40
CA,40
CA,35
CA,40
CA,25
CA,20
CA,40
CA,40
CA,40
CA,40
CA,40
CA,55
CA,40
CA,50
CA,40
CA,50
CA,50
CA,35
CA,40
CA,50
CA,40
CA,40
CA,25
CA,23
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,24
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,50
CA,25
CA,40
CA,40
CA,40
CA,32
CA,20
CA,40
CA,40
CA,20
CA,40
CA,40
CA,40
CA,40
CA,24
CA,20
CA,30
CA,40
CA,40
CA,40
CA,40
CA,15
CA,15
CA,40
CA,40
CA,40
CA,30
CA,24
CA,25
CA,40
CA,40
CA,16
CA,20
CA,24
CA,48
CA,40
CA,40
CA,40
CA,40
CA,24
CA,40
CA,40
CA,50
CA,35
CA,3
CA,15
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,32
CA,40
CA,40
CA,35
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,25
CA,40
CA,20
CA,40
CA,40
CA,50
CA,45
CA,40
CA,40
CA,30
CA,40
CA,38
CA,40
CA,40
CA,30
CA,40
CA,40
CA,40
CA,45
CA,50
CA,24
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,20
CA,10
CA,40
CA,40
CA,40
CA,30
CA,5
CA,40
CA,15
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,35
CA,35
CA,40
CA,40
CA,40
CA,50
CA,55
CA,40
CA,50
CA,40
CA,40
CA,20
CA,40
CA,40
CA,40
CA,45
CA,32
CA,20
CA,37
CA,40
CA,40
CA,60
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,20
FL,40
FL,16
FL,60
FL,40
FL,40
FL,50
FL,50
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,42
FL,40
FL,40
FL,40
FL,36
FL,40
FL,45
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,84
FL,20
FL,40
FL,40
FL,40
FL,40
FL,40
FL,65
FL,40
FL,40
FL,40
FL,35
FL,40
FL,40
FL,40
FL,48
FL,40
FL,40
FL,18
FL,35
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,37
FL,40
FL,40
FL,40
FL,24
FL,40
FL,45
FL,40
FL,40
FL,40
FL,60
FL,20
FL,50
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,50
FL,40
FL,30
FL,40
FL,40
FL,40
FL,40
FL,16
FL,16
FL,12
FL,24
FL,50
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,15
FL,40
FL,40
FL,20
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,32
FL,40
FL,80
FL,40
FL,40
FL,60
FL,42
FL,40
FL,45
FL,10
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,45
FL,40
FL,25
FL,50
FL,40
FL,50
FL,29
FL,25
FL,60
FL,60
FL,33
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,5
FL,40
FL,47
FL,40
FL,30
FL,45
FL,20
FL,40
FL,20
FL,40
FL,15
FL,45
FL,17
FL,32
FL,40
FL,40
FL,40
FL,35
FL,50
FL,25
FL,40
HI,50
HI,40
HI,40
HI,40
HI,40
HI,40
HI,40
HI,40
HI,40
HI,56
HI,40
HI,40
HI,40
HI,30
HI,40
HI,40
HI,25
HI,40
HI,43
HI,30
HI,20
HI,40
HI,55
HI,40
HI,50
HI,40
HI,40
HI,25
HI,40
HI,40
HI,99
HI,40
HI,20
HI,20
HI,40
HI,30
HI,30
HI,6
HI,40
HI,40
HI,30
HI,40
HI,32
HI,60
HI,50
HI,40
HI,40
HI,40
HI,40
HI,55
HI,80
HI,80
HI,80
HI,40
HI,40
HI,40
HI,30
HI,40
HI,36
HI,40
HI,45
HI,40
HI,40
HI,40
HI,30
HI,40
HI,40
HI,40
HI,40
HI,40
HI,40
NV,40
NV,40
NV,40
NV,20
NV,40
NV,18
NV,40
NV,40
NV,40
NV,40
NV,40
NV,32
NV,60
NV,25
NV,40
NV,36
NV,40
NV,55
NV,40
NV,40
NV,40
NV,40
NV,36
NV,40
NV,40
NV,40
NV,40
NV,50
NV,40
NV,40
NV,22
NV,45
NV,40
NV,40
NV,48
NV,35
NV,35
NV,40
NV,40
NV,40
NV,40
NV,40
NV,45
NV,15
NV,40
